VH;EFONELFO;4.0;NO939765360MVA;;;20110901;20111231;NOK;;ETMAN DISTRIBUSJON AS;GAMLE EIGERùYVEI 87;;4370;EGERSUND;NO
VL;1;1006187;UTENDÿRSMATTER 300W/M 2800W;8,0 m2 20,0 x 0,4m  ;1;EA;STYKK;228300;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1006190;UTENDÿRSMATTER 300W/M 2400W;8,0 m2 10,0 x 0,8m  ;1;EA;STYKK;228300;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1006191;UTENDÿRSMATTER 300W/M 2880W;9,6 m2 12,0 x 0,8m ;1;EA;STYKK;265500;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1006192;UTENDÿRSMATTER 300W/M 3360W;11,2 m2 14,0 x 0,8m ;1;EA;STYKK;334500;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1006193;UTENDÿRSMATTER 300W/M 3360W;12,8 m2 16,0 x 0,8m;1;EA;STYKK;481200;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1006194;UTENDÿRSMATTER 300W/M 4320W;14,4 m2 18,0 x 0,8m ;1;EA;STYKK;409700;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1006702;VARMEKABEL  2M/20W;DEVI PIPEHEAT PLUG IN;1;EA;STYKK;69000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1006704;VARMEKABEL  4M/40W;DEVI PIPEHEAT PLUG IN;1;EA;STYKK;77000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1006706;VARMEKABEL  6M/60W;DEVI PIPEHEAT PLUG IN;1;EA;STYKK;82000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1006708;VARMEKABEL  8M/80W;DEVI PIPEHEAT PLUG IN;1;EA;STYKK;98000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1006710;VARMEKABEL 10M/100W;DEVI PIPEHEAT PLUG IN;1;EA;STYKK;125000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1006712;VARMEKABEL 12M/120W;DEVI PIPEHEAT PLUG IN;1;EA;STYKK;134000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1006714;VARMEKABEL 14M/140W;DEVI PIPEHEAT PLUG IN;1;EA;STYKK;139000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1006716;VARMEKABEL 16M/160W;DEVI PIPEHEAT PLUG IN;1;EA;STYKK;148000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1008141;PT SIGNALKABEL USKJERMET  2PAR;150m rl;2;MTR;METER;552;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008141;P;1500000
VL;1;1008143;PT SIGNALKABEL USKJERMET  4PAR;;2;MTR;METER;880;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008143;P;1500000
VL;1;1008145;PT SIGNALKABEL USKJERMET  6PAR;;2;MTR;METER;1280;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008145;P;1300000
VL;1;1008147;PT SIGNALKABEL USKJERMET 10PAR;;2;MTR;METER;1940;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008147;P;900000
VL;1;1008148;PT SIGNALKABEL USKJERMET 20PAR;;2;MTR;METER;3800;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008148;P;2000000
VL;1;1008150;PTS SIGNALKABEL SKJERMET  2PAR;;2;MTR;METER;620;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008150;P;1500000
VL;1;1008152;PTS SIGNALKABEL SKJERMET  4PAR;;2;MTR;METER;1120;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008152;P;1300000
VL;1;1008154;PTS SIGNALKABEL SKJERMET  6PAR;;2;MTR;METER;1620;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008154;P;1300000
VL;1;1008156;PTS SIGNALKABEL SKJERMET 10PAR;;2;MTR;METER;2180;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008156;P;900000
VL;1;1008157;PTS SIGNALKABEL SKJERMET 20PAR;;2;MTR;METER;4600;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008157;P;2000000
VL;1;1008800;PN  1,5MM 750V GR≈;150M SNELLE;2;MTR;METER;255;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1008800;P;9000000
VL;1;1008801;PN  1,5MM 750V SORT;150M SNELLE;2;MTR;METER;255;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1008801;P;9000000
VL;1;1008802;PN  1,5MM 750 BL≈;150M SNELLE;2;MTR;METER;255;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1008802;P;9000000
VL;1;1008803;PN  1,5MM 750V BRUN;150M SNELLE;2;MTR;METER;255;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1008803;P;9000000
VL;1;1008804;PN  1,5MM 750V GUL/GRÿNN;150M SNELLE;2;MTR;METER;255;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1008804;P;9000000
VL;1;1008805;PN  2,5MM 750V GR≈;100M SNELLE;2;MTR;METER;440;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1008805;P;6000000
VL;1;1008806;PN  2,5MM 750V SORT;100M SNELLE;2;MTR;METER;440;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1008806;P;6000000
VL;1;1008807;PN  2,5MM 750V BL≈;100M SNELLE;2;MTR;METER;440;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1008807;P;6000000
VL;1;1008808;PN  2,5MM 750V BRUN;100M SNELLE;2;MTR;METER;440;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1008808;P;6000000
VL;1;1008809;PN  2,5MM 750V GUL/GRÿNN;100M SNELLE;2;MTR;METER;440;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1008809;P;6000000
VL;1;1008810;PN 3X1,5MM ETLINE 100M ESKE;BRUN-BL≈-GUL/GRÿNN;2;MTR;METER;990;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1008810;P;36000000
VL;1;1008811;PN 3X2,5MM ETLINE 100M ESKE;BRUN-BL≈-GUL/GRÿNN;2;MTR;METER;1400;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1008811;P;36000000
VL;1;1008812;PR 2X1,5/1,5MM INST.PAKKE 10M;MED 20 ST≈LKLAMMER OG VER;1;EA;STYKK;11800;10000;20110901;1;;1004;;;J;10000;0;
